,company,job_title,location,description
313,Calm,"Software Engineer, Backend",United States,"About CalmWe have a simple mission at Calm: To make the world a happier and healthier place. The heart of Calm is digital but the brand is expanding offline into a variety of products and services that bring more peace, clarity and perspective into people’s busy lives. Calm is passionate about helping people take care of their minds and we believe that Calm can become one of the most valuable and meaningful brands in the world.Improving Concentration and AwarenessReducing AnxietyImproving Memory and CreativityHigher EQIncreasing HappinessGetting Better SleepCalm is the #1 consumer brand for digital health, with over 100 million downloads (100K new per day). We weren named Apple’s App of the Year and the world’s first mental health unicorn. Inc. 5000 cited Calm as the 19th Fastest Growing Private Company in America and we were voted the ‘World’s Happiest App’ by the Center for Humane Technology.Check out the Calm Careers Page to learn more about the mission, our values, and hear personal stories from our employees.Calm was co-founded by Alex Tew (Million Dollar Homepage) and Michael Acton Smith (Mind Candy, Moshi Monsters, Firebox).Mission: Calm’s Engineering team contributes directly to the company mission to make the world a happier and healthier place. As a backend engineer working on the B2B product area, you will be delivering experiences that provide more values to Calm’s fast-growing B2B user base and help bring mental wellness to more organizations.About the Role:You will work up and down the stack across a wide number of technologies and third party tools, mainly using tools like Typescript, Nodejs and Postgres.You would collaborate with partners across the company, from Marketing and Content to Data, Product and Design and have plenty of opportunities to learn and grow alongside our B2B business’ growth.Outcomes: Serve as a reliable, go-to resource on the team for backend projects, writing maintainable code that can be quickly updated when needed, has a low volume of bugs, and is readable and easily understood by other engineers on the team.Be self-directed with an ownership mindset, completing work efficiently, with minimal intervention from others on the team. Help uncover scope early in order to establish engineering time estimates that guide prioritization decisions.Ensure our most frequently exercised user flows are performant and error freeImplement designs with tradeoff of between short and long-term flexibility and capabilitiesDeploy code to production, maintain visibility on the status of Pull Requests and client builds as they get deployed, and identify root causes and resolution actions for critical bugs.Stay up to date on the latest technologies in web development, incorporating those changes which can accelerate our development speed and improve qualityKeep a pulse on user feedback that comes in via customer support, prioritizing bug fixes that have the greatest impact on our customers and advocating for application improvements that solve common user pain pointsWork with product and design to create technical design and engineering plan for new featuresWork with product and data team to identify and tracking KPI for new featuresWork with web engineers to A|B test new features and UX changes on Calm’s web application, optimizing for the best outcomes for our users and the businessCompetencies: Solid proficiency with Nodejs or comparable (e.g. any backend language, esp: Python, Go Ruby)Solid proficiency with Postgresql or comparable (e.g. MySQL, MongoDB)Experience working with REST APIsSolid understanding of responsive web developmentAbility to understand business requirements and translate them into technical requirementsGrowth mindset: receives feedback easily and incorporates it quicklyProactive executor: thoughtful in approach and decisive in decisionsPragmatic: balance scrappiness and rigorGreat technical communicatorStrong attention to detailStrong product and architectural instinctsEnthusiasm and passion for qualityTakes responsibility for making sure issues are resolved and shipped quicklyNice-to-Haves: Experience building large scale web applicationExperience with TypeScriptFamiliarity with code versioning tools (e.g. git)Familiarity with deployment CI tools (e.g. Jenkins)Experience working with cloud hosting platform (eg. AWS)Experience working with container technologies (e.g. Docker, Kubernetes)Experience working with data team to measure impact of product featuresAble to deliver high quality code reviews that reduce defects and support the development of peersExperience working with third party libraries and tools (eg. Okta)Experience and interest towards full stack ownershipBenefitsCompetitive salary and equity“Take the time you need” approach to time off Coverage for medical, dental, & vision insurance plans401KHome office stipend Supportive wellbeing benefits including our EAP support, and monthly wellbeing reimbursement Commuter benefitsLife insurance and disability benefitsRemote-first environment that allows you to work flexibly from many locationsOpportunity to work with a product focused on making the world happier and healthierWe believe that mental health is health, and every person should be considered in the discussion. That’s why we’re proud to be an equal opportunity workplace, committed to equal employment opportunity regardless of race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, genetic information, veteran status, gender identity or expression, sexual orientation, or any other characteristic protected by applicable federal, state or local law.Calm is deeply committed to diversity, equity and inclusion, both in our hiring practices and in our experiences as a Calm employee. We strive to create a mindful and respectful environment where everyone can bring their authentic self to work, and experience a culture that is free of harassment, racism, and discrimination.Calm is also committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. Please inform Calm’s Recruiting team if you need any assistance completing any forms or to otherwise participate in the application process. Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Wellness and Fitness Services"
314,Genesis,Software Engineer,"Burlingame, California, United States","Direct message the job poster from Genesis Therapeutics Ben Sklaroff CTO, Co-Founder at Genesis Therapeutics Looking for technically excellent, curious, good-hearted software engineers who want to solve hard technical problems at the intersection of ML, molecular simulation, and drug discovery. No biology or chemistry experience required -- we all learn from each other here! Show more Show less Employment type Full-time"
315,Spreetail,Software Engineer I,"Dallas, Texas, United States","Spreetail is an ecommerce growth partner focused on accelerating brands and channels to compete for tomorrow’s ecommerce customer. Learn how we are building one of the fastest-growing ecommerce companies in history: www.wearespreetail.com .Our Software & Technology teams build scalable, reliable, and cutting-edge software to propel Spreetail to being a top ecommerce company. We are seeking motivated individuals who are passionate about learning new technologies and building software to build a monster ecommerce company. If you are looking for an environment that provides creative freedom, work-life balance, and meaningful relationships, keep scrolling down.This position is 100% remote.In order to qualify for remote work, candidates need to reside in Nebraska, Indiana, Pennsylvania, Georgia, Texas, or Nevada.How Will You Achieve SuccessCreate software that can be monitored, analyzed and optimized to automate.Collaborate with other engineers throughout Spreetail to continually deliver and improve our software solutions.Contribute to projects and tooling that impact all software teams. Break down high-level requirements for software solutions into buildable deliverables. Increase the quality of new and existing software systems.What Experiences Will Help You In This RoleSkilled in a single programming language or exposure to multiple programming languages. Familiar with CI/CD pipelines. Experienced in accessing relational databases.Able to implement code using existing best practices.Able to execute code locally and use basic environment configurations. In an effort to Make Spreetail Better, we hire people that are aligned with our values and are passionate about pursuing ecommerce excellence. We believe the right person can learn what is needed to succeed in their role, so we encourage job applicants to apply even if you don't meet all of the qualifications listed. We are looking for diverse backgrounds and perspectives, so we don’t require college degrees and welcome non-linear career paths. If this role highlights your experience and gets you excited – please apply!Not the role for you? Check out additional opportunities to join our team here and sign up for our Talent Community Newsletter for exclusive insights into future openings.What you can expect from us: The flexibility to take care of yourself.We offer a hybrid work environment for team members working from our offices, and fully remote opportunities for our Software & Tech teams to focus on results then take time off when needed. Salaried Spreetailers enjoy untracked PTO and hourly team members earn 20 PTO days per year. We invest in your growth. Our in-house Talent Development team will fuel the impact you can make in your career through leadership development workshops and one-on-one coaching. We believe in celebrating your accomplishments. Each year is a new milestone with perks such as a home-owner bonus, tropical sabbatical trips, and all the unique Spreetail swag you can imagine. We’ll take care of you and your family. Spreetail will cover 100% of health insurance premiums for you and 50% for your partner and dependents included on the plan, as well as support your growing family with paid time off. The opportunity to revolutionize your community. We encourage team members to take paid time off for volunteer opportunities throughout the year and we’ll match your donation dollar for dollar to the nonprofits you support.Learn more about our full benefits package including parental leave, domestic partner coverage, unit appreciation rights, and more here. Equal Opportunity Employer At Spreetail, we are relentless in our pursuit of equity and equality, we embrace cultural differences that raise our bar, we pursue the challenges within ourselves to make Spreetail better, and we humbly acknowledge our duty to build and foster an inclusive workplace where all may succeed. Spreetail is an affirmative action and equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, disability, age, sexual orientation, gender identity, national origin, veteran status, or genetic information. Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Retail"
316,Adobe,Software Development Engineer,"San Francisco, California, United States","Our CompanyChanging the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences! We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours!The Opportunity Come join the Creative Cloud Assets and Collaboration (CCAC) team, one of the most dynamic, fun, and fast paced teams at Adobe! As part of this team, you'll contribute to cross-platform services that will be the foundation of our cloud native experiences, centered on asset management and collaboration performance. You will also support experiences that get customers engaged with the creative output from Adobe's applications.CCAC members collaborate across and outside our organization on a wide range of concerns, fully integrated with our client teams. We don't just build small pieces of a puzzle in isolation. We understand the workflow from a high level, and that context helps us build the right customer experience.What You'll DoBuild the tooling and dashboards needed by Creative Cloud teams to optimize their components.Focus on performance and use the best tools for the job. We don't hammer screws!Set up telemetry for services and desktop components.Build and improve our performance test frameworks.Create automated workflows to improve the efficiency of the services engineers and processes.Engage with your customers to understand problems, test ideas, and refine workflows.Drive analytics initiatives for new and existing services.Who We AreWe build world-class services at scale that power asset & collaboration experiences for millions of Creative Cloud customers including Creative Cloud Libraries, assets.adobe.com, and an array of collaboration components.We're not specialists; members of our team have a broad array of tools and skills to meet our project goals.We like to research and use new technologies.We don't take ourselves seriously, but we're serious about what we build.What You Need To Succeed5+ years of performance optimization experience.B.S. or Masters in Computer Science or equivalent experience and understanding.Ability and desire to work collaboratively in a team environment.Passion for collaborating with multiple engineering client teams.Strong understanding of AWS and Azure systems.Experience configuring services to talk with multiple endpoints, operating through network layers, and interacting with dependencies.Strong understanding of analytics and instrumentation tools such as Open Telemetry, Datadog and Splunk. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Engineering and Information Technology Industries IT Services and IT Consulting, Advertising Services, and Software Development"
317,U.S.,Software Engineer,"Palo Alto, California, United States","Direct message the job poster from U.S. Bank Mary Song Job DescriptionBe a part of transformational change where integrity matters, success inspires and great teams collaborate and innovate. As the fifth-largest bank in the United States, we're one of the country's most respected, innovative, ethical and successful financial institutions. We're looking for people who want more than just a job - they want to make a difference! U.S. Bank is seeking a Software Engineer who will contribute toward the success of our technology initiatives in our digital transformation journey. We are seeking a Lead Software Engineer – API, Microservices within talech, to take our core API platform and services that powers our products to the next level. You will be working closely on a tight knit team that will be developing the next generation of secure and performant APIs for consumption by multiple applications teams across mobile, web and direct API integration experiences. As a lead engineer you will be responsible for the technical design, and development of APIs and services and be responsible for the planning and delivery of features to meet business objectives and architectural best practices while keeping an eye on modern technologies and engineering principles. Essential Responsibilities: Responsible for designing, developing, testing, operating, maintaining and evolving secure and performant APIs and services that power applications across web, mobile and API integration experiences Takes full stack ownership by consistently writing production-ready and testable code. Consistently creates optimal design adhering to architectural best practices; considers scalability, reliability and performance of systems/contexts affected when defining technical designs. Makes sound design/coding decisions keeping customer experience in the forefront. Takes feedback from code review and apply changes to meet standards. Conducts code reviews to provide guidance on engineering best practices and compliance with development procedures. Accountable for ensuring all aspects of product development follow compliance and security best practices. Exhibits relentless focus in software reliability engineering standards embedded into development standards. Embraces emerging technology opportunities and contributes to the best practices in support of the bank's technology transformation. Contributes to a culture of innovation, collaboration and continuous improvement. Reviews tasks critically and ensures they are appropriately prioritized and sized for incremental delivery. Anticipates and communicates blockers and delays before they require escalation. Basic Qualifications Bachelor's degree, or equivalent work experience Six to eight years of relevant experience Preferred Skills/Experience Proven experience designing and developing, maintaining and evolving secure and performant RESTful APIs and services, preferably using Java and Spring/Spring Boot technologies Deep understanding of microservice architecture principles including event-driven, reactive, asynchronous communication patterns, message queues, containerization, API Gateway, service mesh, tracing, observability Proficiency with ORM frameworks such as JPA, Hibernate. Strong RDBMS skills including data modeling and entity design Proficiency with object oriented analysis and design and/or domain driven design principles Familiarity with testing frameworks such as jUnit, TestNG, Mockito. Utilizes technical expertise and leadership skills to resolve issues, ensure product goals are met, and serve as a mentor to coach and support junior engineers to continue to raise the engineering bar across the organization Works to drive both high level and detailed technical designs, conducts technical reviews and define solution requirements and technical implementation approaches Defines the team's roadmap in line with the company and technology vision Proficient understanding of algorithms, data structures, architectural design patterns and best practices Adept with agile software development lifecycle and DevOps principles Excellent communication, presentation, leadership, problem-solving and analytical skills Proven collaboration and influencing skills Keywords: APIs, Microservices Java, Spring Boot REST, GraphQL Swagger/OpenAPI Asynchronous messaging queues, Kafka, RabbitMQ, PubSub, streaming, event driven architecture Unit testing, jUnitRDBMS, MySQL Cloud: AWS, GCP, Azure API Gateway, Apigee, Netflix Zuul; Service Mesh, Istio Docker, Kubernetes OAuth2, OpenID, SAML Show more Show less Employment type Full-time"
318,AS3K,Software Engineer,"Texas, United States","Direct message the job poster from AS3K attuluri Venkatesh US IT RECRUITER The ideal candidate will be responsible for developing high-quality applications. They will also be responsible for designing and implementing testable and scalable code. ResponsibilitiesDevelop quality software and web applications Analyze and maintain existing software applications Design highly scalable, testable code Discover and fix programming bugsQualificationsBachelor's degree or equivalent experience in Computer Science or related field Development experience with programming languages SQL database or relational database skills Show more Show less Employment type Full-time"
319,"Rubrik,",Software Engineer- BackEnd,"Palo Alto, California, United States","Direct message the job poster from Rubrik, Inc. SHWETA ARYA Senior Talent Acquisition Partner at Rubrik, Inc. About Team & About Role:VMware and Windows are the most widely used data protection and management services in Rubrik. You and the team's work will make a huge impact for our customers and for Rubrik as we are building a world class data management platform to help manage and protect customer data on hypervisor and host.You will be part of a dynamic team that is solving the toughest engineering problems in building large scale distributed systems that are serving both cloud and on-prem protection. In your day-to-day work, you will leverage your past experience in developing large software systems to design, develop, test, deploy, maintain, and improve Rubrik’s products. You will have the opportunity to manage and drive large projects end to end with your technical expertise. To be successful in the role, one will need to be self motivated and be able to work independently or partner closely with other engineers on a project. This person will work alongside a diverse team of engineers that all bring a unique perspective to Rubrik. In addition this role provides great opportunities for personal growth as well as the support for professional development. What You’ll Do:As a Software Engineer, you will be responsible for:Full stack ownership including design, implementation, and testing of new features protecting customers’ virtual machine / Windows host deployment in data centers and in the cloudTroubleshooting issues experienced by customers or internal product test, and providing remedic solutionsAnalyzing field and internal data, and develop product improvementYou will collaborate with partner teams such as Product Management, SupportExperience You’ll Need:You are passionate about working with complex distributed systems that serve business and enterprise customers:BS/MS/PhD in Computer Science or in any related field1-4 years of product development experienceAbility to identify scalable and elegant solutions to complex problemsStrong interest and ability to learn new technologiesProficient in Python, and either C++, Java, Go or ScalaFull stack development experience is a plusDistributed systems design and development experience is preferredExperience with popular workload such as Virtual Machines is a bonus Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Software Development"
320,Twitch,Software Engineer,"San Francisco, California, United States","About UsLaunched in 2011, Twitch is a global community that comes together each day to create multiplayer entertainment: unique, live, unpredictable experiences created by the interactions of millions. We bring the joy of co-op to everything, from casual gaming to world-class esports to anime marathons, music, and art streams. Twitch also hosts TwitchCon, where we bring everyone together to celebrate, learn, and grow their personal interests and passions. We’re always live at Twitch. Stay up to date on all things Twitch on LinkedIn, Twitter and on our Blog.About The RoleTwitch is building the future of interactive entertainment. As a Software Engineer you'll work as part of a team to build the system that connects our creators with hundreds of millions of Twitch viewers. We're looking for interest and experience in server-side programming (web architecture, SOA, database architecture) and passion for building clean, scalable, and well-tested systems using Golang and AWS.This position can also be located in Irvine, CA; Seattle, WAYou Will:Design, deliver, and improve performant, reliable, and high-performance systemsEmbrace and champion engineering best practices within your group and TwitchProduce clean, high-quality code, tests, and documentationActively participate in code and design reviews with peers and partnersContribute engineering input and feedback into product planning processesPartner with fellow engineering teams to accomplish complex projects togetherYou Have:Willingness to try new things and work with a diverse group of peopleBachelor's degree in Computer Science or related field or equivalent industry experience as a Software EngineerA foundation in data structures and algorithms. Familiarity with scalability, concurrency, API design, data modeling, and distributed systems fundamentalsBonus PointsFamiliarity with AWS infrastructureExperience with email / notifications technologiesExperience writing Go in production systemsPerksMedical, Dental, Vision & Disability Insurance401(k)Maternity & Parental LeaveFlexible PTOAmazon Employee DiscountMonthly Contribution & Discounts for Wellness Related Activities & Programs (e.g., gym memberships, off-site massages, etc.)Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.We are an equal opportunity employer and value diversity at Twitch. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Engineering and Information Technology Industries Internet Publishing"
321,Cleanlab,"Software Engineer (Front-End, React.js)",United States,"At Cleanlab you’ll get to:- Develop next-generation web applications for data-centric AI. Our tools enable data scientists/engineers (across all industries) to effectively diagnose/fix issues in their datasets thus improving the quality of their business’s core asset.- Work remotely with flexible hours, and a cool company-funded travel benefit.- Work on interesting challenges (novel interfaces for data visualization/interpretation and editing raw data directly) using modern tech stack at a dynamic startup operating in one of the fastest growing subfields of data science & AI.About Us:Founded by 3 ML PhDs from MIT, Cleanlab is a well-funded early-stage startup. Cleanlab is focused on data-centric AI (DCAI), providing algorithms/interfaces to help companies (across all industries) improve the quality of their datasets and diagnose/fix various issues in them. We develop next-generation DCAI algorithms that are publicly contributed via open-source (github.com/cleanlab), as well as SaaS enterprise products with interfaces for data scientists to effectively improve their data quality and produce more reliable ML models. Some of our early work (while the company was still in stealth-mode) has been featured in various media such as: https://www.wired.com/story/foundations-ai-riddled-errors/While many companies can help store/manage data or develop ML models, there exist few solutions today to improve the quality of existing data, which is the core asset of the modern enterprise. This is where you come in. At Cleanlab, you’ll be able to take ownership of critical projects that pioneer the future of data-centric AI.What we're looking for:As a Cleanlab software engineer, you will be responsible for building a user-friendly web app powered by our data-centric ML algorithms. You'll work on scalable backend code for data ingestion, model training, and data analysis, and you'll design beautiful and easy-to-use interfaces for data visualization, interpretation, and correction of various issues found in datasets. We encourage applications from software engineers who have an eye for elegant UI/UX and data visualization, and are interested in furthering their skills in building MLOps applications (the ideal candidate can both design and implement good interfaces).Qualifications:JavaScript/TypeScriptReact.js/Next.jsHTMLCSS + some CSS Framework (Chakra UI, Tailwind, Bootstrap)Bonus skills: Module bundlers like Webpack, Visualization libraries like D3.js, React testing libraries like Jest, Desktop app frameworks like Electron, Design tools like Figma, Data tools like Tableau or DataBricks, ML & Data Science experienceNote: As an early-stage startup at this time, we are unfortunately unable to interview applicants who learned CS from bootcamp/academy, and candidates without a university degree in CS are likely to be screened out (unless your application explicitly demonstrates stellar coding skills, eg. linking a widely used github repo you authored). Show more Show less Employment type Full-time"
322,Simplifeye,Software Engineer Intern,New York City Metropolitan Area,"Direct message the job poster from Simplifeye Chandler Pursell Recruiting Coordinator at Simplifeye This role will report to the New York City Simplifeye office. Simplifeye follows the full list of CDC recommended precautions to ensure the safety of all associates.About SimplifeyeSimplifeye empowers doctors by automating the business side of their practice. We do this by providing software solutions that digitize and improve existing processes that are core to many medical practices. Simply put, Simplifeye allows medical professionals to focus their efforts on providing high-quality health care, resulting in great experiences for patients.About the Role:We are looking for a Software Engineer Intern who wants to learn while building new features and improve existing ones that help the everyday patient. If you work for us, you will be able to make an impact immediately. You will become an integral part of the design, creation, testing, and deployment process of bringing modernized and improved products to the healthcare field. Our goal is to provide our interns with an engaging learning experience, so we can ensure they grow as developers every step of the way!Responsibilities:Assist with building and maintaining Simplifeye product features and servicesDesign and implement features across our cloud backend (Node.js) and various clients (React)Be an integral part of the product development team by assisting in the development of our roadmap and product architectureMaintain code quality through code reviews and rigorous testingDevelop features while maintaining security and compliance standards. Our systems work heavily with Protected Health Information (PHI) - we therefore need to maintain strict HIPAA compliance across our entire stackQualifications:At least 18 years old, currently enrolled in a four-year academic institution, completing a Bootcamp Certificate, CS or Engineering Degree or equivalent experience.Legally authorized to work in the United States.Can commute to New York Office in SoHo at least twice a weekAvailability to complete the full internship program, with a time commitment of 40 hours per week.Exposure and/or coding experience preferably in Node.js and ReactYou’re a self-starter whose willing to learn as they goStrong communication skills and a desire to learn something newDemonstrated ability to analyze information, problems, issues, situations and procedures to develop effective solutionsSimplifeye is proud to be an equal opportunity employer-regardless of race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, or veteran status. Show more Show less Seniority level Internship Employment type Internship Job function Engineering and Information Technology Industries Software Development and Internet Publishing"
323,Procter,Software Engineer (2022 GRADS),"Boston, Massachusetts, United States","Are you a Software Engineer who wants to work on a large scale to drive significant business impact? Procter & Gamble is looking for people interested in software engineering – development, operations, and DevOps to apply new technologies to business problems that require out of the box thinking. The software engineering role is one of the foundational components to transforming P&G to continue to be agile at an enterprise level. The work you will be doing looks like anything from building data pipelines to train ML models on petabytes of data and serve predictions globally at scale, to building out our consumer facing IOT Platform, to building serverless applications to meet all kinds of business needs from HR to Information Security. Regardless of the team and your focus (Frontend, Backend, Full Stack, Data, or Security Engineering) as a Software Engineer you are someone who solves business problems using technology.As a Software Engineer, your key responsibilities will include:Design and building solutions to business problemsWork well on a small teamSelf-manage development backlogWrite testable, efficient codeBelieve strongly in QA and scalabilityCollaborate with third party technology providersSoftware Engineer - The Ideal CandidateYou are first and foremost a problem solver, and very comfortable writing code, debugging, and working hands-on. You are an interested in continuously learning and developing your own breadth and depth of technical knowledge and applying that knowledge to solve business problems. You have a strong foundation in Computer Science fundamentals, software engineering best practices, and cloud development. You take pride in the quality of solutions that you build and strive to make everything automated, testable, and scalable. You work collaboratively with others on your team and across different teams, are interested learning from others, and have a desire to share your knowledge with the broader internal software engineering community.QualificationsRequired:A Bachelors or Master’s degree in Computer Science, Informatics, Engineering or related fieldYou are graduating this year 2022: Spring, Summer, Fall or WinterStrong problem-solving skills paired with experience in programming, such as Python, JavaScript, Java, C++, Go, etc. (Experience in a specific language is not required, though will be expected to learn new languages quickly)Experience using source control management (git) to collaboratively build software: branching, merging, code reviewsAbility to communicate technical concepts to teammates and non-technical colleaguesPreferred:Experience developing and deploying production softwareA history of solving hard problems with creative solutionsExperience with Microsoft Azure, Amazon Web Services, or Google Cloud PlatformDesire to write testable code, and the test coverage to go along with itUnderstand CI/CD and DevOps philosophiesAll qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran status, disability status, age, sexual orientation, gender identity and expression, marital status, citizenship, HIV/AIDS status or any other legally protected factor.No immigration sponsorship is available for this position. Procter & Gamble does not sponsor candidates for permanent residency except in some areas that in Procter & Gamble's sole discretion require highly specialized backgrounds.Procter & Gamble participates in e-verify as required by law.Qualified individuals will not be disadvantaged based on being unemployed. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Project Management, Design, and Information Technology Industries Manufacturing"
324,Grubhub,Software Engineer I,"Boston, Massachusetts, United States","About The OpportunityWe’re all about connecting hungry diners with our network of over 300,000 restaurants nationwide. Innovative technology, user-friendly platforms and streamlined delivery capabilities set us apart and make us an industry leader in the world of online food ordering. When you join our team, you become part of a community that works together to innovate, solve problems, grow, work hard and have a ton of fun in the process! Why Work For Us We are looking for entry level engineering talent to join our organization in the summerof 2022 ! Grubhub is a place where authentically fun culture meets innovation and teamwork. We believe in empowering people and opening doors for new opportunities. If you’re looking for a place that values strong relationships, embraces diverse ideas–all while having fun together–Grubhub is the place for you! The Impact You Will Make Design, implement, and deliver awesome technical platforms and products for all constituencies (diners, corporate accounts, restaurants, internal tools) Understand our products from both a technical and business perspective in the context of our larger business Communicate with leadership, product owners, other technologists, and users to create working software based on an understanding of business and technical priorities Break down complex problems into elegant technical solutions to intelligently solve problems for diners, restaurant, corporate accounts and internal stakeholders Actively contribute to the adoption of strong software architecture, development best practices, and new technologies. We are always improving the process of building software; we need you to help contribute You will be a key part in accurately estimating the timing of software delivery What You Bring To The Table Bachelor’s or Master's Degree in Computer Science, Software Engineering or related field Strong track record of strong academic performance (3.0 or higher cumulative GPA) Solid foundation in software programming in one or more of the following languages: Java, Python, C, C++, Ruby, Scala, C#, Objective C Eagerness to contribute in a team-oriented environment Ability to work creatively and analytically in a problem-solving environment Familiar with Agile software development methodologies Interested in working for a fast paced tech and product oriented company And Of Course, Perks! Flexible PTO. Grubhub employees enjoy a generous amount of time to recharge. Health and Wellness. Excellent medical benefits, employee network groups and paid parental leave are just a few of our programs to support your overall well-being. Competitive Pay. You’ll receive a competitive base salary with eligibility for generous incentives, bonuses, commission or RSUs (role-specific). Learning and Career Growth. Your personal and professional development is a priority at Grubhub. We empower you to be a leader and grow your career through training, coaching and mentorship opportunities. MealPerks. Get meals on us! Our employees get a weekly Grubhub credit to enjoy and support local restaurants. Fun. Every Grubhub office has an employee-led Culture Crew that connects people through fun, meaningful events and initiatives like Wellness Wednesdays, Slack competitions and virtual happy hours! Social Impact. At Grubhub we believe in giving back through programs like the Grubhub Community Relief Fund and donating $1 million to the Equal Justice Initiative in 2020. Employees are also given paid time off each year to support the causes that are important to them. Vaccination Requirement: Grubhub employees are required to be fully vaccinated, and must be able to show proof of full-Covid-19 vaccination, and booster if eligible, prior to starting employment. Fully vaccinated is defined as: “2 weeks have passed since your second dose in a 2-dose series, such as the Pfizer or Moderna vaccines, or 2 weeks after a single-dose vaccine, such as Johnson & Johnson’s vaccine.” Those eligible to receive the booster must receive the booster to be considered fully vaccinated, and those not yet eligible will be required to obtain the booster once eligible (6 months post last dose).Grubhub is an equal opportunity employer. We welcome diversity and encourage a workplace that is just as diverse as the customers we serve. We evaluate qualified applicants without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics. If you’re applying for a job in the U.S. and need a reasonable accommodation for any part of the employment process, please send an email to campusrecruiting@grubhub.com and let us know the nature of your request and contact information. Please note that only those inquiries concerning a request for reasonable accommodation will be responded to from this email address. Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Information Services"
325,Earnity,Software Engineer - Entry-level,"San Mateo, California, United States","Who We AreWe are an international team of passionate fintech veterans with a shared belief that managing crypto should be much simpler. That’s why we are building a new way to learn, earn, and exchange crypto assets. Before coming together, we founded companies, built amazing fintech products, and raised capital with some of the world’s best.What We Are BuildingWe are building an easy-to-use crypto marketplace to help make mass adoption as seamless as possible for the next 900 million crypto users. Through multiple integrations and partnerships, our product provides one place to buy, earn, sell, and exchange crypto assets, decentralized finance (DeFi) tokens and protocols, and non-fungible tokens (NFTs). In addition to the buy, sell, exchange elements, we also provide a new kind of social-first crypto information platform that allows verified users to interact with one another in a way that will make creating and sharing better quality and higher value information easier.Why We Do ItThe revolution of code-based money and financial services will change the world — for the better. We want to help lead the charge and educate about how people can take more control of financial matters. We believe most of the world is still missing out on all of the opportunities in crypto and DeFi because these new technologies are still cumbersome to use. Accessing decentralized financial products shouldn’t require twenty steps. Just like taking control of your money shouldn’t require a degree in cryptography.Whether you are investing in your future here on earth or planning to buy an island in your favorite metaverse, we’re working hard to become your trusted crypto marketplace that makes this new form of finance easy and inviting for all, without compromising on security, safety, and privacy.The RoleWe’re looking for passionate and self-driven professionals who are excited to accelerate crypto adoption with us. You’ll work in a collaborative environment alongside Senior and Lead Software Engineers to gain hands-on Engineering experience while focusing on building scalable admin platform products and reporting tools.ResponsibilitiesArchitect, prototype and develop features for our internal tools and reporting functionsAnalyze internal user needs and technical requirements associated with products and systemsBuild the infrastructure for quick building of internal configuration & analytics tools . help select the appropriate technology for implementing the internal tools. Make changes to the core application as needed: adding APIs for administration, instrumentation , enhancing the data model to support internal user requirements.Work directly with internal user facing teams to empower their mission to deliver a world-class user experienceRequirementsB.S. in Computer Science (CS), Information Technology (IT), Information Systems (IS), Computer Engineering (CE), Software Engineering (SE) or related fieldKnowledge of basic computer science concepts, programming and/or information systemsA strong passion for learning new systems and technologyWhat We OfferFlexible work environmentCompetitive market-rate salary & stock optionsMedical, dental and vision coverageUnlimited PTO401k Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Internet Publishing"
