,company,job_title,location,description
1008,,,,
1009,,,,
1010,,,,
1011,,,,
1012,,,,
1013,,,,
1014,,,,
1015,,,,
1016,,,,
1017,,,,
1018,,,,
1019,Upstart,"Senior Product Manager, Ops Efficiency",United States,"About UpstartUpstart is a leading AI lending platform partnering with banks and credit unions to expand access to affordable credit. As we transitioned to being a public company, we’re now poised to leverage our domain expertise and revolutionize every aspect of lending and credit risk evaluation. We’ve recently expanded our offerings to include automobile refinancing and we plan to take on more verticals as the business grows.By leveraging Upstart's AI platform, Upstart-powered banks and credit unions can have higher approval rates and lower loss rates, while simultaneously delivering the exceptional digital-first lending experience their customers demand. Upstart's patent-pending platform is the first to receive a no-action letter from the Consumer Financial Protection Bureau related to fair lending. Upstart not only supports a large remote workforce, but also has offices in San Mateo, CA; Columbus, OH; and Austin, TX.Most Upstarters join us because they connect with our mission of enabling access to effortless credit based on true risk. If you are energized by the impact you can make at Upstart, we’d love to hear from you!About This RoleUpstart is looking for a Senior Product Manager to help us achieve our mission of enabling effortless credit based on true risk. You will play a large role in shaping both the MVP as well as the development roadmap as we scale.As a Senior product manager, you will work closely with our engineers and machine learning experts to guide products from conception to launch. You will design and develop technologies that deepen our relationships with customers, helping Upstart’s to deliver increasing value to borrowers over time. You will also play an important part in imagining our next moonshots.One of the reasons Upstart has experienced such rapid growth is because of the clear-eyed, analytical approach we take to product enhancements. The right candidate for this role should be highly capable, able to organize both ideas and people, and excel at problem solving of many kinds. You should have a bias toward action and be able to break down complex problems into steps that drive rapid product development. You will bridge the technical and business worlds as you first design services that our customers love and then engage stakeholders to make them a reality. By clearly defining requirements and removing blockers, you will act as a multiplier on the productivity of your team.Position Location - This role is available across the US.Time Zone Requirements - This team operates in all US time zones.Travel Requirements - This team has regular on-site collaboration sessions. These occur 2-3 days per Month at our San Mateo or Columbus office. If you need to travel to make these meetups, Upstart will cover all travel related expenses.How you’ll make an impact:Make smart trade-offs to inform the ongoing product roadmap, prioritizing the features with the highest ROI and experimenting when necessaryPassionately advocate for a customer experience that leads to extreme customer loyaltyCollaborate with machine learning and marketing to balance unit economics with long-term customer valueDemonstrate and encourage best practices in product management by working with other PMs throughout the companyMake this nascent line of business successful in meeting the needs of customers and attracting material market shareHere is what we are looking for:BA/BS in Economics, Computer Science, Electrical Engineering, Mathematics, Statistics, a related technical field, or equivalent practical experience.5-7 years of product management experience at a computationally heavy growth-stage company. Experience bringing a new product from concept to launch to scale.Demonstrated ability to achieve strategic goals in an innovative and fast-paced environment, and to evolve product strategy based on research, data and industry trends; excellent problem-solving, organizational and analytical skills.Passion and aptitude for credit and financing-related economic concepts.Preferred Qualifications:Experience with a product that relies on machine-learning.Demonstrated ability to excel in informal or formal product leadership responsibilities.Experience bringing teams together using Agile development methodology.Experience building online finance products, and/or knowledge of the consumer finance market.What you’ll love: Competitive Compensation (base + bonus & equity)Comprehensive medical, dental, and vision coveragePersonal Development and Technology & Ergonomic Budgets Life insurance and disability benefits Clubs and Activities (Game Nights, Fitstarters, Superwomen, Book Club, Investing Club, Money Discussions, Photography Club and Basketball teams) Generous vacation policy401(k) and Employee Stock Purchase Plan (ESPP)Catered lunches + snacks & drinksUpstart is a proud Equal Opportunity Employer. We are dedicated to ensuring that underrepresented classes receive better access to affordable credit, and are just as committed to embracing diversity and inclusion in our hiring practices. We celebrate all cultures, backgrounds, perspectives, and experiences, and know that we can only become better together.https://www.upstart.com/candidate_privacy_policy Show more Show less Seniority level Associate Employment type Full-time Job function Product Management and Marketing Industries Financial Services"
1020,,,,
1021,Starbucks,product manager senior - ST (REMOTE),"Seattle, Washington, United States","At Starbucks, our mission is to inspire and nurture the human spirit - one person, one cup, and one neighborhood at a time. Starbucks technologists work to achieve this mission through the use of cutting-edge technology delivered to our partners, customers, stores, roasters, and global communities.This position contributes to Starbucks success by assuming responsibility for the strategic value, capabilities, and performance of cross-company technology solutions in support of the Licensed Store business. We design, build, and nurture a technology ecosystem that elevates the Starbucks brand and grows our business. To be successful, the senior product manager needs to be an expert in managing complex and ambiguous initiatives while managing cross functional expectations - including but not limited to product roadmaps, feature sets, problem areas, timelines, and change requests. They need to have a passion for building the right capabilities for our business and our customers balanced with the analytical rigor to test, measure, and iterate to deliver on the best experience and business value through complex solutions that provide exceptional capabilities to drive decision making, optimization, financial performance, and operational excellence for the Licensed Store business.Summary Of Key ResponsibilitiesResponsibilities and essential job functions include, but are not limited to, the following:Partners with business stakeholders on problem definition & drive alignment on business goals, UX goals and defining target KPIs for the overall product and features. Creates user stories/requirements, works with stakeholders to identify ROI/business value; leads prioritization of backlog; Creates and maintains user personasEffectively partners and collaborates with both senior managers and working teams to position and support engagementsPrioritization and ownership across multiple deliverables and cross-team initiativesResponsible for multiple sub-products and/or one small to mid-size product. Knowledgeable in a specific product domain space within Starbucks and the overall industry.Able to manage tradeoffs on scope, resources, timeline on small to medium sized feature setsResponsible for successful execution of small to medium enhancements and new features against business goalsCommunicates effectively with technology and business teams independentlyCreates product update communications independently varying from release announcements to content for executive review and decision makingSupports team members and peers in learning technical skills and business acumenStays abreast of new technology capabilities and leverages knowledge in contributing to product solutions. Recommends and plans innovative products and features.Works with technical product managers and/or engineering to scope and prioritize upcoming projects into the roadmapCollaborates with technical working teams to apply knowledge/expertise in refining requirements, understanding technical debt and non-functional features to prioritize appropriatelyManages a cross-team product roadmapBuilds effective relationships with key stakeholders and cross functional teamsPerforms Feature Readouts with 2nd level insights (broader and deeper hypothesis driven complete analysis) per measurement plan, identify proxy data sources as needed to troubleshoot issues.QualificationsBachelor’s degree or equivalent experience in a related field Demonstrated ability to work with design and engineering to deliver large cross functional business process and systems transformations across the following domains: relationship management, product development, category/marketing, supply chain planning and execution, and finance (4 years) Hands on experience in developing roadmaps, priorities, features, story outlines, writing user stories, refining product backlogs, and coordinating/prioritizing conflicting requirements in a fast-paced, changing environment with variety of stakeholders (5 years) Managing product delivery and release in an agile environment (3 years) Industry experience in a technology environment with a record of successfully delivering complex products (5 years) Leadership, creative thinking, and problem-solving skillsDrive to get things done and a desire to work in a fast-paced, results-driven environment with varied responsibilities.Excellent communication and interpersonal skills. High attention to detail and the ability to effectively lead multiple projects at a timeComfortable with change and ability to adapt accordingly. This is an innovative and fast growth part of the company where products and processes evolve rapidly Teamwork skills essential; sense of humor preferredAll qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Information Technology and Engineering Industries Food and Beverage Services, Manufacturing, and Retail"
1022,,,,
1023,,,,
1024,,,,
1025,,,,
1026,,,,
1027,,,,
1028,,,,
1029,,,,
1030,,,,
1031,,,,
1032,,,,
1033,,,,
1034,,,,
1035,,,,
1036,,,,
1037,,,,
1038,,,,
1039,,,,
1040,,,,
1041,,,,
1042,,,,
1043,,,,
1044,,,,
1045,,,,
1046,,,,
1047,,,,
1048,,,,
1049,,,,
1050,,,,
1051,,,,
1052,,,,
1053,,,,
1054,,,,
1055,,,,
1056,,,,
1057,,,,
1058,,,,
1059,,,,
1060,,,,
1061,,,,
1062,,,,
1063,,,,
1064,,,,
1065,,,,
1066,,,,
1067,,,,
1068,,,,
1069,,,,
1070,,,,
1071,,,,
1072,,,,
1073,,,,
1074,,,,
1075,,,,
1076,,,,
1077,,,,
1078,,,,
1079,,,,
1080,,,,
1081,,,,
1082,,,,
1083,,,,
1084,,,,
1085,,,,
1086,,,,
1087,,,,
1088,,,,
1089,,,,
1090,,,,
1091,,,,
1092,,,,
1093,,,,
1094,,,,
1095,,,,
1096,,,,
1097,,,,
1098,,,,
1099,,,,
1100,,,,
1101,,,,
1102,,,,
1103,,,,
1104,,,,
1105,,,,
1106,,,,
1107,,,,
1108,,,,
1109,,,,
1110,,,,
1111,,,,
1112,,,,
1113,,,,
1114,,,,
1115,,,,
1116,Figma,Product Manager - Growth Platform,"San Francisco, California, United States","Figma is growing our team of passionate people on a mission to make design accessible to all. Born on the Web, Figma helps entire product teams brainstorm, create, test, and ship better designs, together. From great products to long-lasting companies, we believe that nothing great is made alone—come make with us!We’re looking for a founding PM to lead our Growth Platform product team. This PM will empower the next level of growth by building a growth infrastructure for all of Figma, which directly impacts our ability to scale. Figma is growing at an exceptional rate and this Product manager has the opportunity to not just move the needle, but accelerate us into our next phase of growth as a company.The Growth Platform Team works cross-functionally with Marketing, Data Science, and Product - the team sit at the intersection of these domains and is in an exceptional position to build an amazing product these teams love and drive x-company growth. From our experiment framework, localization platform, analytics pipelines and more. We’ve bootstrapped many of these tools with manual processes, but at our scale this simply doesn't work anymore.What you’ll do at Figma:Talk to company leaders and teams to identify and synthesize the highest impact growth platform initiatives across the company into a cohesive vision and strategy Collaborate with product managers, analytics, engineering, and data science teams to gather feedback and requirements for Figma’s internal analytics and experiment products (experimentation platform, analytics pipeline, features flags, etc)Partner with our marketing department to build tools that enable a modern experimentation driven approach to marketing that maximizes Figma’s marketing impact and reachBuild capabilities for the to enable fast paced and iterative product development, gathering feedback and requirements for Figma’s internal content delivery APIs (e.g. Localization Frameworks, Email Content Frameworks, etc)We'd love to hear from you if you:Get excited by beautifully crafted platform products and understand the impact a great platform product can have on a companyAre able to rally and motivate a team behind a bold visionCan expertly discuss technical trade-offs with the team and simplify for non technical stakeholdersHave an affinity for the fast-paced, ambiguous environment of a start-up and a get-it-done attitudeAt Figma, one of our values is Grow as you go. We believe in hiring smart, curious people who are excited to learn and develop their skills. If you’re excited about this role but your past experience doesn’t align perfectly with the points outlined in the job description, we encourage you to apply anyways. You may be just the right candidate for this or other roles.Read more about our teamInvesting in Figma: The Decade of DesignHow work is changing at FigmaFigma's next product is a multiplayer whiteboard called FigJamSoftware Design Startup Figma Is Now Worth $10 BillionWe will work to ensure individuals with disabilities are provided reasonable accommodation to participate in the interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please let your recruiter know if you require accommodation.About FigmaDylan Field and Evan Wallace co-founded Figma in 2012 with the vision of building tools for designers in the browser. Their goal was to create the first design tool that combined the accessibility of the Web with the functionality of a native app. Today Figma is a platform with tools and spaces to support the entire product development process—idea to design to build—and has simplified collaboration for companies like Microsoft, Uber, and The New York Times to name a few.At Figma, we celebrate and support our differences. We know employing a team rich in diverse backgrounds, experiences, and opinions allows our employees, products, and community to flourish. Figma is an equal opportunity workplace—we are dedicated to equal employment opportunities regardless of race, color, ancestry, religion, sex, national orientation, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements.By applying for this job, the candidate acknowledges and agrees that any personal data contained in their application or supporting materials will be processed in accordance with the applicable candidate section of Figma's Privacy Policy. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Product Management and Marketing Industries Design Services"
1117,,,,
1118,,,,
1119,,,,
1120,,,,
1121,,,,
1122,,,,
1123,,,,
1124,,,,
1125,,,,
1126,,,,
1127,,,,
1128,Slack,Product Manager - Slack,Elmira-Corning Area,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job Category Products and Technology Job Details Slack is where work happens. It's a collaboration hub where the right people and the right information come together, helping everyone get work done.Our Developer Platform supports this mission by providing an engagement layer connecting people and information across different software. A typical enterprise has over one thousand pieces of software, creating silos of data and events! Our goal is to empower everyone to automate admin tasks and exchange data between silos to reduce context switching, increase productivity, and improve their working life.In this role you'll work with our developer ecosystem to create delightful interactive experiences connecting third-party systems within Slack to reduce context switching and spread knowledge sharing.Slack has a positive, diverse, and supportive culture—we look for people who are curious, creative, and work to be a little better every single day. In our work together we aim to be smart, humble, hardworking and, above all, collaborative. If this sounds like a good fit for you, why not say hello?What You Will Be Doing Owning a product strategy and feature roadmap to deliver on the needs of people who build Slack apps across a range of technical levels and capabilities. Building an understanding of Slack app developers, both inside and outside large organizations. Creating new APIs to allow easier creation of new Slack app capabilities. Launching new services to support Slack developers and reduce friction for Slack development. You will build fundamentals that enable and grow the ecosystem of apps that connect Slack to productivity applications, together with our partner-facing teams. In tandem with engineering leadership, develop appropriate planning, prioritization, and release management processes to enable launch of new functionality for developers and Slack customers. Drive execution against plan, anticipating risk, and leading discussion via frequent, clear communication, both internally and with partners. Prioritize and design features for a variety of personas, from non-technical Slack users to Slack power-users to developers Understanding Slack user, administrator, developer, and partner dynamics to build healthy ecosystems What you should have 3+ years of experience as a product manager working on technical products, especially APIs and developer platforms. A passion for Slack and the problems we are solving Desire to understand Slack developers and users of varying skill levels and technical capabilities - their capabilities, needs, and how they work Ability to manage complex internal and external stakeholders and find creative solutions Track record of working with engineering and partner teams: people want to work with you again Accommodations If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form . Posting Statement At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .Salesforce welcomes all.Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Product Management and Marketing Industries Software Development"
1129,,,,
1130,,,,
1131,,,,
1132,,,,
1133,,,,
1134,,,,
1135,,,,
1136,,,,
1137,,,,
1138,,,,
1139,,,,
1140,,,,
1141,,,,
1142,,,,
1143,,,,
1144,,,,
1145,,,,
1146,,,,
1147,Starbucks,product manager senior - ST (REMOTE),"Seattle, Washington, United States","At Starbucks, our mission is to inspire and nurture the human spirit - one person, one cup, and one neighborhood at a time. Starbucks technologists work to achieve this mission through the use of cutting-edge technology delivered to our partners, customers, stores, roasters, and global communities.This position contributes to Starbucks success by assuming responsibility for the strategic value, capabilities, and performance of cross-company technology solutions in support of the Licensed Store business. We design, build, and nurture a technology ecosystem that elevates the Starbucks brand and grows our business. To be successful, the senior product manager needs to be an expert in managing complex and ambiguous initiatives while managing cross functional expectations - including but not limited to product roadmaps, feature sets, problem areas, timelines, and change requests. They need to have a passion for building the right capabilities for our business and our customers balanced with the analytical rigor to test, measure, and iterate to deliver on the best experience and business value through complex solutions that provide exceptional capabilities to drive decision making, optimization, financial performance, and operational excellence for the Licensed Store business.Summary Of Key ResponsibilitiesResponsibilities and essential job functions include, but are not limited to, the following:Partners with business stakeholders on problem definition & drive alignment on business goals, UX goals and defining target KPIs for the overall product and features. Creates user stories/requirements, works with stakeholders to identify ROI/business value; leads prioritization of backlog; Creates and maintains user personasEffectively partners and collaborates with both senior managers and working teams to position and support engagementsPrioritization and ownership across multiple deliverables and cross-team initiativesResponsible for multiple sub-products and/or one small to mid-size product. Knowledgeable in a specific product domain space within Starbucks and the overall industry.Able to manage tradeoffs on scope, resources, timeline on small to medium sized feature setsResponsible for successful execution of small to medium enhancements and new features against business goalsCommunicates effectively with technology and business teams independentlyCreates product update communications independently varying from release announcements to content for executive review and decision makingSupports team members and peers in learning technical skills and business acumenStays abreast of new technology capabilities and leverages knowledge in contributing to product solutions. Recommends and plans innovative products and features.Works with technical product managers and/or engineering to scope and prioritize upcoming projects into the roadmapCollaborates with technical working teams to apply knowledge/expertise in refining requirements, understanding technical debt and non-functional features to prioritize appropriatelyManages a cross-team product roadmapBuilds effective relationships with key stakeholders and cross functional teamsPerforms Feature Readouts with 2nd level insights (broader and deeper hypothesis driven complete analysis) per measurement plan, identify proxy data sources as needed to troubleshoot issues.QualificationsBachelor’s degree or equivalent experience in a related field Demonstrated ability to work with design and engineering to deliver large cross functional business process and systems transformations across the following domains: relationship management, product development, category/marketing, supply chain planning and execution, and finance (4 years) Hands on experience in developing roadmaps, priorities, features, story outlines, writing user stories, refining product backlogs, and coordinating/prioritizing conflicting requirements in a fast-paced, changing environment with variety of stakeholders (5 years) Managing product delivery and release in an agile environment (3 years) Industry experience in a technology environment with a record of successfully delivering complex products (5 years) Leadership, creative thinking, and problem-solving skillsDrive to get things done and a desire to work in a fast-paced, results-driven environment with varied responsibilities.Excellent communication and interpersonal skills. High attention to detail and the ability to effectively lead multiple projects at a timeComfortable with change and ability to adapt accordingly. This is an innovative and fast growth part of the company where products and processes evolve rapidly Teamwork skills essential; sense of humor preferredAll qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Information Technology and Engineering Industries Food and Beverage Services, Manufacturing, and Retail"
1148,Figma,Product Manager - Discovery,"New York, New York, United States","Figma is growing our team of passionate people on a mission to make design accessible to all. Born on the Web, Figma helps entire product teams brainstorm, create, test, and ship better designs, together. From great products to long-lasting companies, we believe that nothing great is made alone—come make with us!We’re looking for a self-motivated and user-oriented Product Manager to lead the Discovery team. As teams scale in size and in their use of Figma, wayfinding across and within teams, projects, and files becomes highly challenging. The Discovery team’s mission is to help Figma users find, organize and stay up-to-date on their work within Figma. We aim to make it easier for users to find their files (through the File Browser and Search), and also notify users about important updates relating to their work (through Notifications and 3rd party integrations).The Discovery team is part of the Collaboration pillar at Figma. Collaboration is Figma’s “secret sauce”, a core competitive advantage. As the Discovery PM, you’ll help advance our vision of an open and accessible design platform, by making it easier for teammates to find and weigh in on design work happening within their teams and organizations. You will also have a chance to be part of a fast-growing startup that is hungry for innovation and an incredibly talented PM team to learn from and partner with!This is a full-time role that can be held from one of our US hubs or remotely in the United States.What you’ll do at Figma:Develop a strategy and vision for the File Browser (including search & navigation)Establish our Notifications platform and partner with other Product teams to ensure the quality and engagement of our notifications. Work closely with designers and engineers to define feature functionality and execute against this roadmap Do all the things you'd expect in a PM, like driving planning and prioritization, defining and tracking key metrics, collaborating on marketing, messaging, positioning, and go-to-market plansWe’d love to hear from you if you:Have experience successfully leading complex, user-facing product launchesHave deep user empathy and the ability to build relationships with key customersAre comfortable working on both technical platforms and user-facing featuresAre an excellent verbal and written communicator. You’re able to zoom in and out effortlessly based on the audience. You can rally and motivate a team behind a bold visionHave an affinity for the fast-paced, changing environment of a start-up, a sense of humor and get-it-done personalityAt Figma, one of our values is Grow as you go. We believe in hiring smart, curious people who are excited to learn and develop their skills. If you’re excited about this role but your past experience doesn’t align perfectly with the points outlined in the job description, we encourage you to apply anyway. You may be just the right candidate for this or other roles.Read more about our teamInvesting in Figma: The Decade of DesignHow work is changing at FigmaFigma's next product is a multiplayer whiteboard called FigJamSoftware Design Startup Figma Is Now Worth $10 BillionWe will work to ensure individuals with disabilities are provided reasonable accommodation to participate in the interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please let your recruiter know if you require accommodation.About FigmaDylan Field and Evan Wallace co-founded Figma in 2012 with the vision of building tools for designers in the browser. Their goal was to create the first design tool that combined the accessibility of the Web with the functionality of a native app. Today Figma is a platform with tools and spaces to support the entire product development process—idea to design to build—and has simplified collaboration for companies like Microsoft, Uber, and The New York Times to name a few.At Figma, we celebrate and support our differences. We know employing a team rich in diverse backgrounds, experiences, and opinions allows our employees, products, and community to flourish. Figma is an equal opportunity workplace—we are dedicated to equal employment opportunities regardless of race, color, ancestry, religion, sex, national orientation, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements.By applying for this job, the candidate acknowledges and agrees that any personal data contained in their application or supporting materials will be processed in accordance with the applicable candidate section of Figma's Privacy Policy. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Product Management and Marketing Industries Design Services"
1149,,,,
1150,,,,
1151,,,,
1152,,,,
1153,Slack,Product Manager - Slack,Elmira-Corning Area,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts. Job Category Products and Technology Job Details Slack is where work happens. It's a collaboration hub where the right people and the right information come together, helping everyone get work done.Our Developer Platform supports this mission by providing an engagement layer connecting people and information across different software. A typical enterprise has over one thousand pieces of software, creating silos of data and events! Our goal is to empower everyone to automate admin tasks and exchange data between silos to reduce context switching, increase productivity, and improve their working life.In this role you'll work with our developer ecosystem to create delightful interactive experiences connecting third-party systems within Slack to reduce context switching and spread knowledge sharing.Slack has a positive, diverse, and supportive culture—we look for people who are curious, creative, and work to be a little better every single day. In our work together we aim to be smart, humble, hardworking and, above all, collaborative. If this sounds like a good fit for you, why not say hello?What You Will Be Doing Owning a product strategy and feature roadmap to deliver on the needs of people who build Slack apps across a range of technical levels and capabilities. Building an understanding of Slack app developers, both inside and outside large organizations. Creating new APIs to allow easier creation of new Slack app capabilities. Launching new services to support Slack developers and reduce friction for Slack development. You will build fundamentals that enable and grow the ecosystem of apps that connect Slack to productivity applications, together with our partner-facing teams. In tandem with engineering leadership, develop appropriate planning, prioritization, and release management processes to enable launch of new functionality for developers and Slack customers. Drive execution against plan, anticipating risk, and leading discussion via frequent, clear communication, both internally and with partners. Prioritize and design features for a variety of personas, from non-technical Slack users to Slack power-users to developers Understanding Slack user, administrator, developer, and partner dynamics to build healthy ecosystems What you should have 3+ years of experience as a product manager working on technical products, especially APIs and developer platforms. A passion for Slack and the problems we are solving Desire to understand Slack developers and users of varying skill levels and technical capabilities - their capabilities, needs, and how they work Ability to manage complex internal and external stakeholders and find creative solutions Track record of working with engineering and partner teams: people want to work with you again Accommodations If you require assistance due to a disability applying for open positions please submit a request via this Accommodations Request Form . Posting Statement At Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits.Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org .Salesforce welcomes all.Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Product Management and Marketing Industries Software Development"
1154,Tinder,"Associate Product Manager, Data","Palo Alto, California, United States","Tinder brings people together. With tens of millions of users and a presence in every country on earth, our reach is expansive—and rapidly growing. Your work here can change the world.On the Quantitative Tools team at Tinder, our mission is to build trustworthy, fast, and powerful tools that anybody can easily use to turn data into practical information. Our scope includes platforms that enable anyone to build and consume insights into the impacts of product and market changes and the causes for metric movements and anomalies. Engineers, designers, product managers, analysts, and executives use our tools regularly.As an Associate Product Manager, your duties will include owning the development of data products, supporting our users, and improving how we conduct data-informed decision-making. Success in this role involves partnering with diverse cross-departmental collaborators, assessing opportunities, specifying requirements, and ensuring the delivery of projects to a schedule. Meaningful experience could include a technical background, research, analysis of large data sets, design thinking, and leading projects and teams.This position reports to the Senior Product Manager of Experimentation.You will: Determine and specify product requirements, functionality, and usage by partnering with cross-functional team members (product, engineering, market, and analytics).Capture and analyze product data, including analytics, statistics, and industry trends.Develop an efficient and reliable customer feedback and communication channels.Build marketing feature launches while onboarding new hires.You have:Familiarity with quantitative research, behavioral analysis and marketing techniques; SQL a plus, not mandatory.An understanding of consumer technology and online applications.Strong time management, collaboration, and communication skills.Proven experience navigating ambiguity and finding creative solutions.Passion for Tinder and our mission to keep the magic of human connection alive.Bachelor's degree or equivalent experience in computer science, engineering, applied math, cognitive, behavioral, data science, or an equivalent is preferred.As part of our team, you’ll enjoy: Working on a product that has an immediate impact on people’s lives all around the world Collaborating with a team of creative, fun and driven colleagues Comprehensive health coverage, competitive salary, 401(k) employer match, Employee Stock Purchase Plan (ESPP) Other perks and wellness benefits like a fitness membership subsidy, paid concierge medical membership, pet insurance offerings, and a commuter subsidy A robust Learning + Development offering including our MentorMatch program, access to a library of 6,000+ online learning courses through Udemy, and an annual L+D stipend Access to mental health resources Fertility preservation benefits No Meeting Wednesdays and access to a wide range of product and service discounts through Perkspot Charitable donations match up to $15,000 annually Monthly and weekly interactive virtual events including Book Club, trivia with prizes and yoga workouts The opportunity to join six active Employee Resource Groups (ERGs)At Tinder, we don’t just accept difference — we celebrate it, we support it, and we thrive on it for the benefit of our employees, our product, and our community. We strive to make our workplace an inclusive and diverse environment, giving people from all walks of life the opportunity to have a voice. We champion and encourage those who bring different perspectives, ideas, and creativity to join our team dedicated to bringing people together across the globe. Tinder is proud to be an equal opportunity workplace where we welcome all people regardless of sex, gender identity, race, ethnicity, disability, or other lived experience. Show more Show less Seniority level Associate Employment type Full-time Job function Product Management and Marketing Industries Social Networking Platforms"
1155,,,,
1156,,,,
1157,,,,
1158,,,,
1159,,,,
1160,,,,
1161,,,,
1162,,,,
1163,,,,
1164,,,,
1165,,,,
1166,,,,
1167,,,,
1168,,,,
1169,,,,
1170,,,,
1171,,,,
1172,,,,
1173,,,,
1174,,,,
1175,,,,
1176,,,,
1177,,,,
1178,,,,
1179,,,,
1180,,,,
1181,,,,
1182,,,,
1183,,,,
1184,,,,
1185,,,,
1186,,,,
1187,,,,
1188,,,,
1189,,,,
1190,,,,
1191,,,,
1192,,,,
1193,,,,
1194,,,,
1195,,,,
1196,,,,
1197,,,,
1198,,,,
1199,,,,
1200,,,,
1201,,,,
1202,,,,
1203,,,,
1204,,,,
1205,,,,
1206,,,,
1207,,,,
1208,,,,
1209,,,,
1210,,,,
1211,,,,
1212,,,,
1213,,,,
1214,,,,
1215,,,,
